gvkey	datadate	fyear	tic	at
012724	20121231	2012	OGNG	1.5870
012724	20131231	2013	OGNG	0.3090
012726	20081231	2008	UNM	49417.4000
012726	20081231	2008	UNM	49417.4000
012726	20091231	2009	UNM	54477.0000
012726	20091231	2009	UNM	54477.0000
012726	20101231	2010	UNM	57307.7000
012726	20101231	2010	UNM	57307.7000
012726	20111231	2011	UNM	60179.0000
012726	20111231	2011	UNM	60179.0000
012726	20121231	2012	UNM	62236.1000
012726	20121231	2012	UNM	62236.1000
012726	20131231	2013	UNM	59403.6000
012726	20131231	2013	UNM	59403.6000
012731	20080630	2008	VRTC	0.5290
012731	20090630	2009	VRTC	0.2530
012731	20100630	2010	VRTC	0.1920
012731	20110630	2011	VRTC	0.0930
012731	20120630	2012	VRTC	0.5820
012731	20130630	2013	VRTC	0.9010
012734	20080630	2008	LYRI	63.4670
012734	20090630	2009	LYRI	41.5260
012734	20100630	2010	LYRI	39.8350
012734	20110630	2011	LYRI	37.8360
012734	20120630	2012	LYRI	31.2150
012734	20130630	2013	LYRI	32.9070
012743	20140331	2013	DWS.	34.3590
012744	20080930	2008	BMERQ	1.0470
012744	20090930	2009	BMERQ	1.5760
012744	20100930	2010	BMERQ	6.1920
012744	20110930	2011	BMERQ	4.2700
012744	20120930	2012	BMERQ	6.0300
012744	20130930	2013	BMERQ	4.1630
012749	20081231	2008	PEG1	16406.0000
012749	20091231	2009	PEG1	16533.0000
012749	20101231	2010	PEG1	16873.0000
012749	20111231	2011	PEG1	17487.0000
012749	20121231	2012	PEG1	19223.0000
012749	20131231	2013	PEG1	19720.0000
012756	20081231	2008	CCE	15589.0000
012756	20091231	2009	CCE	16416.0000
012756	20101231	2010	CCE	8596.0000
012756	20111231	2011	CCE	9094.0000
012756	20121231	2012	CCE	9510.0000
012756	20131231	2013	CCE	9525.0000
012757	20081231	2008	PARS	5.9720
012757	20091231	2009	PARS	4.6890
012757	20101231	2010	PARS	3.1920
012757	20111231	2011	PARS	1.6620
012761	20081231	2008	STKL	581.0470
012761	20091231	2009	STKL	551.2900
012761	20101231	2010	STKL	609.6840
012761	20111231	2011	STKL	631.5030
012761	20121231	2012	STKL	707.3100
012761	20131231	2013	STKL	705.9350
012763	20081231	2008	STJC	0.0000
012782	20080731	2008	CGC	48.8790
012782	20090731	2009	CGC	54.6010
012782	20100731	2010	CGC	72.4950
012785	20080930	2008	PPC	3298.7090
012785	20090930	2009	PPC	3060.5040
012785	20101231	2010	PPC	3218.8980
012785	20111231	2011	PPC	2879.5450
012785	20121231	2012	PPC	2913.8690
012785	20131231	2013	PPC	3172.4020
012788	20080630	2008	HAR	2826.9250
012788	20090630	2009	HAR	2492.3530
012788	20100630	2010	HAR	2556.2150
012788	20110630	2011	HAR	3058.4950
012788	20120630	2012	HAR	3169.4640
012788	20130630	2013	HAR	3235.6850
012789	20081231	2008	LOJN	195.8760
012789	20091231	2009	LOJN	147.4900
012789	20101231	2010	LOJN	122.3110
012789	20111231	2011	LOJN	114.2830
012789	20121231	2012	LOJN	101.9280
012789	20131231	2013	LOJN	86.7760
012791	20081231	2008	BCST	10.0500
012791	20091231	2009	BCST	6.8180
012791	20101231	2010	BCST	10.7100
012791	20111231	2011	BCST	4.5430
012791	20121231	2012	BCST	2.6850
012791	20131231	2013	BCST	0.5420
012796	20081231	2008	CLGX	8730.0550
012796	20081231	2008	CLGX	8730.0550
012796	20091231	2009	CLGX	8723.0970
012796	20091231	2009	CLGX	8723.0970
012796	20101231	2010	CLGX	3219.8320
012796	20101231	2010	CLGX	3219.8320
012796	20111231	2011	CLGX	3110.0710
012796	20111231	2011	CLGX	3110.0710
012796	20121231	2012	CLGX	3029.8270
012796	20121231	2012	CLGX	3029.8270
012796	20131231	2013	CLGX	3003.3550
012796	20131231	2013	CLGX	3003.3550
012801	20080930	2008	AXIHQ	0.6690
012801	20090930	2009	AXIHQ	2.0350
012801	20100930	2010	AXIHQ	1.7310
012801	20111231	2011	AXIHQ	5.5420
012801	20121231	2012	AXIHQ	5.8670
012801	20131231	2013	AXIHQ	16.0090
012803	20101231	2010	GIMO	
012803	20111231	2011	GIMO	43.9950
012803	20121231	2012	GIMO	51.4970
012803	20131231	2013	GIMO	195.5170
012804	20080630	2008	VSR	39.8280
012804	20090630	2009	VSR	42.5940
012804	20100630	2010	VSR	49.8640
012804	20110630	2011	VSR	53.3760
012804	20120630	2012	VSR	53.3770
012804	20130630	2013	VSR	57.3770
012807	20081231	2008	TTII	0.1400
012807	20091231	2009	TTII	0.2200
012807	20101231	2010	TTII	0.0750
012807	20111231	2011	TTII	0.0400
012807	20121231	2012	TTII	0.0630
012807	20131231	2013	TTII	0.0690
012815	20090331	2008	RENT	59.8780
012815	20100331	2009	RENT	64.8060
012815	20110331	2010	RENT	76.1750
012815	20120331	2011	RENT	72.8810
012815	20130331	2012	RENT	71.7790
012815	20140331	2013	RENT	81.2670
012818	20080630	2008	ISR	17.8120
012818	20090630	2009	ISR	11.7420
012818	20100630	2010	ISR	7.9430
012818	20110630	2011	ISR	7.8890
012818	20120630	2012	ISR	7.5050
012818	20130630	2013	ISR	7.0550
012821	20081231	2008	NGAS	247.3540
012821	20091231	2009	NGAS	214.6160
012821	20101231	2010	NGAS	204.9200
012824	20090331	2008	LMLP.1	47.4990
012824	20100331	2009	LMLP.1	40.5610
012824	20110331	2010	LMLP.1	59.7420
012824	20120331	2011	LMLP.1	64.9670
012825	20080930	2008	JJSF	408.4080
012825	20090930	2009	JJSF	439.8270
012825	20100930	2010	JJSF	483.9940
012825	20110930	2011	JJSF	550.8160
012825	20120930	2012	JJSF	603.0440
012825	20130930	2013	JJSF	645.6610
012828	20080630	2008	NXXIQ	39.6260
012828	20090630	2009	NXXIQ	14.8230
012828	20100630	2010	NXXIQ	3.9620
012828	20110630	2011	NXXIQ	3.4630
012833	20081231	2008	DKL	
012833	20091231	2009	DKL	
012833	20101231	2010	DKL	71.8310
012833	20111231	2011	DKL	199.8270
012833	20121231	2012	DKL	245.7690
012833	20131231	2013	DKL	274.8040
012834	20080930	2008	CAPI	3.1760
012834	20090930	2009	CAPI	2.0800
012834	20100930	2010	CAPI	1.7630
012837	20080630	2008	3ADTI	3.2820
012837	20090630	2009	3ADTI	5.7470
012840	20081231	2008	HTLD	557.7140
012840	20091231	2009	HTLD	551.1630
012840	20101231	2010	HTLD	506.0350
012840	20111231	2011	HTLD	525.6660
012840	20121231	2012	HTLD	467.7370
012840	20131231	2013	HTLD	724.8410
012850	20081231	2008	CERN	1880.9880
012850	20091231	2009	CERN	2148.5670
012850	20101231	2010	CERN	2422.7900
012850	20111231	2011	CERN	3000.3580
012850	20121231	2012	CERN	3704.4680
012850	20131231	2013	CERN	4098.3640
012852	20081231	2008	BPTR	21.8050
012855	20080630	2008	NLCI	113.1480
012855	20090630	2009	NLCI	119.5750
012855	20100630	2010	NLCI	134.3960
012860	20081231	2008	LMEFF	3.6580
012860	20091231	2009	LMEFF	3.4100
012860	20101231	2010	LMEFF	7.0790
012860	20111231	2011	LMEFF	5.0910
012860	20121231	2012	LMEFF	4.9910
012860	20131231	2013	LMEFF	4.5180
012868	20081031	2008	ZQKSQ	2170.2650
012868	20091031	2009	ZQKSQ	1852.6080
012868	20101031	2010	ZQKSQ	1696.1210
012868	20111031	2011	ZQKSQ	1764.2230
012868	20121031	2012	ZQKSQ	1718.2400
012868	20131031	2013	ZQKSQ	1620.4700
012874	20081231	2008	ICAD	73.1900
012874	20091231	2009	ICAD	73.4120
012874	20101231	2010	ICAD	94.0310
012874	20111231	2011	ICAD	51.7610
012874	20121231	2012	ICAD	59.9930
012874	20131231	2013	ICAD	58.9160
012877	20080630	2008	FPWBQ	37.3250
012879	20081231	2008	SCIE	7.2360
012879	20091231	2009	SCIE	8.1060
012879	20101231	2010	SCIE	7.0500
012879	20111231	2011	SCIE	3.3470
012879	20121231	2012	SCIE	2.4130
012879	20131231	2013	SCIE	2.3300
012884	20090131	2008	CMVT	3748.2680
012884	20100131	2009	CMVT	3101.2110
012884	20110131	2010	CMVT	2813.9220
012884	20120131	2011	CMVT	2649.1740
012886	20080630	2008	FOXA	62308.0000
012886	20090630	2009	FOXA	53121.0000
012886	20100630	2010	FOXA	54384.0000
012886	20110630	2011	FOXA	61980.0000
012886	20120630	2012	FOXA	56663.0000
012886	20130630	2013	FOXA	50944.0000
012888	20121231	2012	SPFF	
012888	20131231	2013	SPFF	
012889	20121231	2012	PFXF	
012889	20131231	2013	PFXF	
012892	20081231		SUN	
012892	20091231	2009	SUN	
012892	20101231	2010	SUN	202.5870
012892	20111231	2011	SUN	231.3160
012892	20121231	2012	SUN	355.8000
012892	20131231	2013	SUN	390.0840
012893	20111231	2011	AGMNF	
012893	20121231	2012	AGMNF	0.3680
012893	20131231	2013	AGMNF	0.1530
012895	20081231	2008	AXLL	1610.4010
012895	20091231	2009	AXLL	1604.6400
012895	20101231	2010	AXLL	1665.7010
012895	20111231	2011	AXLL	1644.2110
012895	20121231	2012	AXLL	1801.3150
012895	20131231	2013	AXLL	5877.2000
012909	20081231	2008	MKL	9477.6900
012909	20081231	2008	MKL	9477.6900
012909	20091231	2009	MKL	10241.8960
012909	20091231	2009	MKL	10241.8960
012909	20101231	2010	MKL	10825.5890
012909	20101231	2010	MKL	10825.5890
012909	20111231	2011	MKL	11532.1030
012909	20111231	2011	MKL	11532.1030
012909	20121231	2012	MKL	12556.5880
012909	20121231	2012	MKL	12556.5880
012909	20131231	2013	MKL	23955.5110
012909	20131231	2013	MKL	23955.5110
012915	20081231	2008	OSUR	131.9180
012915	20091231	2009	OSUR	126.9910
012915	20101231	2010	OSUR	122.5200
012915	20111231	2011	OSUR	127.8610
012915	20121231	2012	OSUR	191.7250
012915	20131231	2013	OSUR	184.2450
012926	20080930	2008	FRPH	262.0400
012926	20090930	2009	FRPH	256.8540
012926	20100930	2010	FRPH	257.7120
012926	20110930	2011	FRPH	266.3900
012926	20120930	2012	FRPH	275.7050
012926	20130930	2013	FRPH	287.0930
012932	20121231	2012	DWAS	
012932	20131231	2013	DWAS	
012933	20121231	2012	GDAY	
012933	20131231	2013	GDAY	
012934	20121231	2012	CROC	
012934	20131231	2013	CROC	
012938	20110930	2011	ATKR1	1399.0000
012938	20120930	2012	ATKR1	1329.0000
012938	20130930	2013	ATKR1	1324.0000
012942	20081231	2008	RGRX	5.9230
012942	20091231	2009	RGRX	4.5840
012942	20101231	2010	RGRX	4.2280
012942	20111231	2011	RGRX	0.3840
012942	20121231	2012	RGRX	0.3570
012942	20131231	2013	RGRX	0.0430
012945	20080930	2008	PLXS	992.2300
012945	20090930	2009	PLXS	1022.6720
012945	20100930	2010	PLXS	1290.3790
012945	20110930	2011	PLXS	1304.5250
012945	20120930	2012	PLXS	1408.1990
012945	20130930	2013	PLXS	1447.6840
012947	20081231	2008	LECT.1	0.5240
012947	20091231	2009	LECT.1	16.8080
012947	20101231	2010	LECT.1	10.1430
012950	20090331	2008	ARG	4399.5370
012950	20100331	2009	ARG	4495.9320
012950	20110331	2010	ARG	4935.8810
012950	20120331	2011	ARG	5320.5850
012950	20130331	2012	ARG	5618.2250
012950	20140331	2013	ARG	5793.3140
012956	20081231	2008	IOT	115.5530
012956	20091231	2009	IOT	115.6650
012956	20101231	2010	IOT	117.0870
012956	20111231	2011	IOT	108.0410
012956	20121231	2012	IOT	109.5060
012956	20131231	2013	IOT	93.8130
012964	20081231	2008	CDZI	47.4120
012964	20091231	2009	CDZI	50.3190
012964	20101231	2010	CDZI	48.9360
012964	20111231	2011	CDZI	57.9980
012964	20121231	2012	CDZI	50.5180
012964	20131231	2013	CDZI	64.1740
012972	20080930	2008	IMKTA	1375.0040
012972	20090930	2009	IMKTA	1517.6090
012972	20100930	2010	IMKTA	1529.3000
012972	20110930	2011	IMKTA	1618.3500
012972	20120930	2012	IMKTA	1642.1090
012972	20130930	2013	IMKTA	1669.3280
012976	20090131	2008	SHOS	
012976	20100131	2009	SHOS	
012976	20110131	2010	SHOS	641.4410
012976	20120131	2011	SHOS	651.8380
012976	20130131	2012	SHOS	785.8030
012976	20140131	2013	SHOS	847.1850
012978	20081231		KRFT	
012978	20091231		KRFT	
012978	20101231	2010	KRFT	21598.0000
012978	20111231	2011	KRFT	21539.0000
012978	20121231	2012	KRFT	23329.0000
012978	20131231	2013	KRFT	23148.0000
012979	20081231	2008	MHED	
012979	20091231	2009	MHED	
012979	20101231	2010	MHED	2466.0000
012979	20111231	2011	MHED	2442.0000
012979	20121231	2012	MHED	
012979	20131231	2013	MHED	
012986	20111231	2011	WMM.	
012986	20121231	2012	WMM.	5.7560
012986	20131231	2013	WMM.	5.7270
012987	20111231	2011	FH	
012987	20121231	2012	FH	157.7860
012987	20131231	2013	FH	123.8100
012988	20111231	2011	AWGI	
012988	20121231	2012	AWGI	0.2170
012988	20131231	2013	AWGI	0.2690
012990	20121231	2012	STTX	2.8990
012990	20131231	2013	STTX	3.0570
012992	20080630	2008	BLD.2	159.6580
012992	20090630	2009	BLD.2	128.0050
012992	20100630	2010	BLD.2	119.2920
012992	20110630	2011	BLD.2	119.1220
012993	20121231	2012	HUSE	
012993	20131231	2013	HUSE	
012994	20081231	2008	EGAS	75.8190
012994	20091231	2009	EGAS	78.6260
012994	20101231	2010	EGAS	137.7280
012994	20111231	2011	EGAS	156.4110
012994	20121231	2012	EGAS	174.4630
012994	20131231	2013	EGAS	203.7440
012995	20120630	2012	GASEE	
012995	20131231	2013	GASEE	1.2690
012996	20101231	2010	DNAD	0.0070
012996	20111231	2011	DNAD	0.0680
013003	20081031	2008	JOY	2644.3130
013003	20091031	2009	JOY	3008.2790
013003	20101031	2010	JOY	3284.0410
013003	20111031	2011	JOY	5426.3540
013003	20121031	2012	JOY	6142.5030
013003	20131031	2013	JOY	5789.5820
013011	20090331	2008	NWK	133.4330
013011	20100331	2009	NWK	117.6860
013011	20110331	2010	NWK	89.3710
013011	20120331	2011	NWK	55.8190
013013	20081031	2008	SYNO	97.4010
013013	20091031	2009	SYNO	93.7200
013013	20101031	2010	SYNO	97.4820
013013	20111031	2011	SYNO	105.9350
013030	20081231	2008	SEMUF	1468.6190
013030	20091231	2009	SEMUF	1652.5060
013030	20101231	2010	SEMUF	1524.8830
013030	20111231	2011	SEMUF	1974.6850
013030	20121231	2012	SEMUF	2665.0590
013030	20131231	2013	SEMUF	2820.7950
013032	20081231	2008	CSH	1186.5100
013032	20091231	2009	CSH	1269.6550
013032	20101231	2010	CSH	1427.1860
013032	20111231	2011	CSH	1674.2490
013032	20121231	2012	CSH	1818.2580
013032	20131231	2013	CSH	2081.7410
013037	20111231	2011	ONDOF	947.5930
013037	20121231	2012	ONDOF	1068.0080
013037	20131231	2013	ONDOF	1299.4220
013038	20121130	2012	NDP	418.9140
013041	20081231	2008	SNV	35786.2690
013041	20081231	2008	SNV	35786.2690
013041	20091231	2009	SNV	32831.4180
013041	20091231	2009	SNV	32831.4180
013041	20101231	2010	SNV	30093.1480
013041	20101231	2010	SNV	30093.1480
013041	20111231	2011	SNV	27162.8450
013041	20111231	2011	SNV	27162.8450
013041	20121231	2012	SNV	26760.0120
013041	20121231	2012	SNV	26760.0120
013041	20131231	2013	SNV	26201.6040
013041	20131231	2013	SNV	26201.6040
013062	20081231	2008	EPGRQ	162.0130
013062	20091231	2009	EPGRQ	42.7470
013071	20081231	2008	RDNT	495.5720
013071	20091231	2009	RDNT	480.6710
013071	20101231	2010	RDNT	539.5140
013071	20111231	2011	RDNT	619.1880
013071	20121231	2012	RDNT	715.1190
013071	20131231	2013	RDNT	722.5760
013089	20110831	2011	SMS.	0.1070
013089	20120831	2012	SMS.	8.3780
013089	20130831	2013	SMS.	38.5300
013092	20080930	2008	JACK	1498.4180
013092	20090930	2009	JACK	1455.9100
013092	20100930	2010	JACK	1407.0920
013092	20110930	2011	JACK	1432.3220
013092	20120930	2012	JACK	1463.7250
013092	20130930	2013	JACK	1319.2090
013106	20130331	2012	RCHA	
013106	20140331	2013	RCHA	0.0150
013124	20081231	2008	NHP	3458.1250
013124	20081231	2008	NHP	3458.1250
013124	20091231	2009	NHP	3647.0750
013124	20091231	2009	NHP	3647.0750
013124	20101231	2010	NHP	4092.6240
013124	20101231	2010	NHP	4092.6240
013125	20081231	2008	HCP	11849.8260
013125	20081231	2008	HCP	11849.8260
013125	20091231	2009	HCP	12209.7350
013125	20091231	2009	HCP	12209.7350
013125	20101231	2010	HCP	13331.9230
013125	20101231	2010	HCP	13331.9230
013125	20111231	2011	HCP	17408.4750
013125	20111231	2011	HCP	17408.4750
013125	20121231	2012	HCP	19915.5550
013125	20121231	2012	HCP	19915.5550
013125	20131231	2013	HCP	20075.8700
013125	20131231	2013	HCP	20075.8700
013128	20080731	2008	EEI	75.6020
013128	20090731	2009	EEI	77.6550
013128	20100731	2010	EEI	79.9590
013128	20110731	2011	EEI	94.2680
013128	20120731	2012	EEI	97.5120
013128	20130731	2013	EEI	81.6820
013139	20080831	2008	5872B	34.1120
013139	20090831	2009	5872B	24.4690
013139	20100831	2010	5872B	23.3550
013141	20080930	2008	GPKUF	2.3310
013141	20090930	2009	GPKUF	4.9610
013141	20100930	2010	GPKUF	9.8120
013141	20110930	2011	GPKUF	7.1860
013141	20120930	2012	GPKUF	4.7360
013141	20130930	2013	GPKUF	1.6210
013142	20081231	2008	CMO	7729.3620
013142	20081231	2008	CMO	7729.3620
013142	20091231	2009	CMO	8628.9030
013142	20091231	2009	CMO	8628.9030
013142	20101231	2010	CMO	8999.3620
013142	20101231	2010	CMO	8999.3620
013142	20111231	2011	CMO	12844.6220
013142	20111231	2011	CMO	12844.6220
013142	20121231	2012	CMO	14469.2630
013142	20121231	2012	CMO	14469.2630
013142	20131231	2013	CMO	14015.9680
013142	20131231	2013	CMO	14015.9680
013145	20090331	2008	ICAGY	14997.8400
013145	20100331	2009	ICAGY	16214.0920
013145	20101231	2010	ICAGY	16857.3180
013145	20111231	2011	ICAGY	25625.5670
013145	20121231	2012	ICAGY	26157.0680
013145	20131231	2013	ICAGY	28628.6280
013163	20090331	2008	PARL	136.7040
013163	20100331	2009	PARL	114.3320
013163	20110331	2010	PARL	112.7060
013169	20081231	2008	ADGI	103.6990
013169	20091231	2009	ADGI	100.6290
013169	20101231	2010	ADGI	49.7490
013172	20080831	2008	OCLG	0.2400
013172	20090831	2009	OCLG	0.0210
013172	20100831	2010	OCLG	0.0190
013172	20110831	2011	OCLG	0.0150
013172	20120831	2012	OCLG	0.0060
013172	20130831	2013	OCLG	2.0340
013174	20081231	2008	TGE	85.0910
013174	20091231	2009	TGE	86.0500
013174	20101231	2010	TGE	87.6150
013174	20111231	2011	TGE	99.8810
013174	20121231	2012	TGE	142.0280
013174	20131231	2013	TGE	98.3020
013176	20090228	2008	SOTK	4.6890
013176	20100228	2009	SOTK	5.1760
013176	20110228	2010	SOTK	7.9390
013176	20120229	2011	SOTK	9.4780
013176	20130228	2012	SOTK	9.0660
013176	20140228	2013	SOTK	9.7790
013184	20081231	2008	CYTR	28.3240
013184	20091231	2009	CYTR	35.2770
013184	20101231	2010	CYTR	36.6970
013184	20111231	2011	CYTR	37.8540
013184	20121231	2012	CYTR	40.2320
013184	20131231	2013	CYTR	41.5000
013186	20130331	2012	AIZY	33.5820
013186	20140331	2013	AIZY	32.1890
013187	20081231	2008	EACO.1	12.2660
013187	20090831	2009	EACO.1	11.9530
013188	20081231	2008	CCAA	0.0300
013188	20091231	2009	CCAA	0.0140
013188	20101231	2010	CCAA	0.0040
013188	20111231	2011	CCAA	0.0000
013188	20121231	2012	CCAA	0.0000
013188	20131231	2013	CCAA	0.0000
013189	20081231	2008	CDR	1727.1280
013189	20081231	2008	CDR	1727.1280
013189	20091231	2009	CDR	1785.1180
013189	20091231	2009	CDR	1785.1180
013189	20101231	2010	CDR	1622.4870
013189	20101231	2010	CDR	1622.4870
013189	20111231	2011	CDR	1512.1630
013189	20111231	2011	CDR	1512.1630
013189	20121231	2012	CDR	1369.9030
013189	20121231	2012	CDR	1369.9030
013189	20131231	2013	CDR	1331.9260
013189	20131231	2013	CDR	1331.9260
013200	20081031	2008	PLAB	758.0070
013200	20091031	2009	PLAB	663.6560
013200	20101031	2010	PLAB	703.8790
013200	20111031	2011	PLAB	817.8540
013200	20121031	2012	PLAB	849.2340
013200	20131031	2013	PLAB	885.9290
013212	20111231	2011	3JNZZ	
013235	20081231	2008	ICCC	10.1280
013235	20091231	2009	ICCC	9.9850
013235	20101231	2010	ICCC	10.7510
013235	20111231	2011	ICCC	10.9910
013235	20121231	2012	ICCC	11.0300
013235	20131231	2013	ICCC	10.9610
013239	20090228	2008	REPR	2.3100
013239	20100228	2009	REPR	2.9880
013239	20110228	2010	REPR	3.4350
013239	20120229	2011	REPR	4.8050
013239	20130228	2012	REPR	5.5920
013239	20140228	2013	REPR	6.2090
013241	20080930	2008	MESAQ	959.2050
013245	20091231		HJOE	
013245	20101231	2010	HJOE	3.9620
013245	20111231	2011	HJOE	2.0350
013245	20121231	2012	HJOE	0.3580
013245	20131231	2013	HJOE	0.0050
013251	20081231	2008	BARA	1.9630
013251	20091231	2009	BARA	9.0360
013251	20101231	2010	BARA	10.6920
013251	20111231	2011	BARA	11.4000
013251	20121231	2012	BARA	3.1420
013251	20131231	2013	BARA	0.0380
013252	20110930	2011	GLGDF	22.4390
013252	20120930	2012	GLGDF	96.0400
013252	20130930	2013	GLGDF	112.4490
013288	20081231	2008	RCPI	12.2520
013288	20091231	2009	RCPI	15.2340
013288	20101231	2010	RCPI	20.2850
013288	20111231	2011	RCPI	17.0770
013288	20121231	2012	RCPI	31.9240
013288	20131231	2013	RCPI	10.9520
013289	20080630	2008	CFNB	386.5940
013289	20090630	2009	CFNB	488.9720
013289	20100630	2010	CFNB	453.6020
013289	20110630	2011	CFNB	524.4150
013289	20120630	2012	CFNB	486.1710
013289	20130630	2013	CFNB	558.9030
013312	20080630	2008	BHP	75889.0000
013312	20090630	2009	BHP	78770.0000
013312	20100630	2010	BHP	88852.0000
013312	20110630	2011	BHP	102891.0000
013312	20120630	2012	BHP	129273.0000
013312	20130630	2013	BHP	138109.0000
013316	20080930	2008	CMPD	1.3100
013316	20090930	2009	CMPD	1.0070
013316	20100930	2010	CMPD	0.7410
013316	20110930	2011	CMPD	0.5960
013323	20081031	2008	SAFM	681.1580
013323	20091031	2009	SAFM	636.1760
013323	20101031	2010	SAFM	841.6200
013323	20111031	2011	SAFM	948.5210
013323	20121031	2012	SAFM	896.4530
013323	20131031	2013	SAFM	924.6450
013328	20090131	2008	CHHP	283.9150
013328	20100131	2009	CHHP	299.4590
013328	20110131	2010	CHHP	251.2930
013341	20081231	2008	PGR	18250.5000
013341	20081231	2008	PGR	18250.5000
013341	20091231	2009	PGR	20049.3000
013341	20091231	2009	PGR	20049.3000
013341	20101231	2010	PGR	21150.3000
013341	20101231	2010	PGR	21150.3000
013341	20111231	2011	PGR	21844.8000
013341	20111231	2011	PGR	21844.8000
013341	20121231	2012	PGR	22694.7000
013341	20121231	2012	PGR	22694.7000
013341	20131231	2013	PGR	24408.2000
013341	20131231	2013	PGR	24408.2000
013342	20081231	2008	RLI	2419.4010
013342	20081231	2008	RLI	2419.4010
013342	20091231	2009	RLI	2538.6530
013342	20091231	2009	RLI	2538.6530
013342	20101231	2010	RLI	2514.5920
013342	20101231	2010	RLI	2514.5920
013342	20111231	2011	RLI	2695.1700
013342	20111231	2011	RLI	2695.1700
013342	20121231	2012	RLI	2644.6320
013342	20121231	2012	RLI	2644.6320
013342	20131231	2013	RLI	2740.3100
013342	20131231	2013	RLI	2740.3100
013344	20090331	2008	3HDHL	17.1070
013344	20100331	2009	3HDHL	17.0230
013353	20081231	2008	WEC2	8775.4000
013353	20091231	2009	WEC2	8871.2000
013353	20101231	2010	WEC2	10170.7000
013353	20111231	2011	WEC2	11661.3000
013353	20121231	2012	WEC2	12022.6000
013353	20131231	2013	WEC2	12285.6000
013354	20090228	2008	VOXX	461.2960
013354	20100228	2009	VOXX	488.9780
013354	20110228	2010	VOXX	501.0970
013354	20120229	2011	VOXX	634.1790
013354	20130228	2012	VOXX	829.2720
013354	20140228	2013	VOXX	747.1500
013358	20090630		BNTRF	
013358	20100630	2010	BNTRF	25.0690
013358	20110630	2011	BNTRF	31.8710
013358	20120630	2012	BNTRF	
013358	20130630	2013	BNTRF	18.0540
013360	20111231	2011	ISYG	
013360	20121231	2012	ISYG	0.3530
013360	20131231	2013	ISYG	0.1890
013362	20120131	2011	NAKD	
013362	20130131	2012	NAKD	0.9880
013362	20140131	2013	NAKD	0.9730
013368	20081231	2008	NDCP	1.1180
013368	20091231	2009	NDCP	0.5500
013368	20101231	2010	NDCP	0.1130
013375	20081231	2008	GNCMA	1335.3010
013375	20091231	2009	GNCMA	1418.3970
013375	20101231	2010	GNCMA	1351.7600
013375	20111231	2011	GNCMA	1448.9040
013375	20121231	2012	GNCMA	1506.5220
013375	20131231	2013	GNCMA	2011.8070
013380	20090131	2008	SKS	2165.0080
013380	20100131	2009	SKS	2135.7010
013380	20110131	2010	SKS	2143.1000
013380	20120131	2011	SKS	2128.4650
013380	20130131	2012	SKS	2090.2470
013381	20090131	2008	DXLG	201.2310
013381	20100131	2009	DXLG	181.0390
013381	20110131	2010	DXLG	182.6130
013381	20120131	2011	DXLG	233.7210
013381	20130131	2012	DXLG	245.9450
013381	20140131	2013	DXLG	237.3810
013392	20081231	2008	NWBD	6.2620
013392	20091231	2009	NWBD	6.5440
013400	20081231	2008	ASM	20.1260
013400	20091231	2009	ASM	19.2060
013400	20101231	2010	ASM	27.0490
013400	20111231	2011	ASM	26.1360
013400	20121231	2012	ASM	26.1920
013400	20131231	2013	ASM	34.5520
013406	20081231	2008	CCC	387.5960
013406	20091231	2009	CCC	425.7180
013406	20101231	2010	CCC	501.5630
013406	20111231	2011	CCC	552.9900
013406	20121231	2012	CCC	577.7690
013406	20131231	2013	CCC	590.0780
013409	20081231	2008	SWTX	37.2850
013409	20091231	2009	SWTX	38.9110
013409	20101231	2010	SWTX	50.5900
013421	20081231	2008	CDNS	1678.7140
013421	20091231	2009	CDNS	1410.5870
013421	20101231	2010	CDNS	1732.1160
013421	20111231	2011	CDNS	1761.2690
013421	20121231	2012	CDNS	2287.0030
013421	20131231	2013	CDNS	2428.6010
013424	20081231	2008	TMSG	9.7810
013424	20091231	2009	TMSG	9.8300
013424	20101231	2010	TMSG	8.2780
013424	20111231	2011	TMSG	8.5100
013427	20081231	2008	BRK1	41441.0000
013427	20091231	2009	BRK1	44684.0000
013427	20101231	2010	BRK1	45668.0000
013427	20111231	2011	BRK1	47718.0000
013427	20121231	2012	BRK1	52467.0000
013427	20131231	2013	BRK1	70000.0000
013428	20081231	2008	BRK2	
013428	20091231	2009	BRK2	9908.0000
013428	20101231	2010	BRK2	10310.0000
013428	20111231	2011	BRK2	11605.0000
013428	20121231	2012	BRK2	12530.0000
013428	20131231	2013	BRK2	13167.0000
013431	20081231	2008	BRY	2542.3830
013431	20091231	2009	BRY	2240.1350
013431	20101231	2010	BRY	2838.6160
013431	20111231	2011	BRY	2734.9520
013431	20121231	2012	BRY	3325.4020
013432	20081231	2008	BDCO.1	9.2760
013432	20091231	2009	BDCO.1	5.6310
013432	20101231	2010	BDCO.1	5.9820
013440	20081231	2008	LVLT	9638.0000
013440	20091231	2009	LVLT	9062.0000
013440	20101231	2010	LVLT	8355.0000
013440	20111231	2011	LVLT	13188.0000
013440	20121231	2012	LVLT	13307.0000
013440	20131231	2013	LVLT	12874.0000
013443	20081031	2008	XETA	66.3930
013443	20091031	2009	XETA	47.8080
013443	20101031	2010	XETA	58.3650
013453	20081231	2008	OPY	1529.5840
013453	20081231	2008	OPY	1529.5840
013453	20091231	2009	OPY	2203.3830
